2.67 12:10:12:46 Нийт:57 X:30 W:27 3.8287719298245615 +++
1.18 12:10:12:59 Нийт:58 X:31 W:27 3.7831034482758623 ---
6.55 12:10:13:24 Нийт:59 X:31 W:28 3.8300000000000005 +++
4.55 12:10:13:47 Нийт:60 X:31 W:29 3.8420000000000005 +++
1.65 12:10:14:2 Нийт:61 X:32 W:29 3.8060655737704927 ---
2.18 12:10:14:20 Нийт:62 X:32 W:30 3.77983870967742 +++
4.18 12:10:14:41 Нийт:63 X:32 W:31 3.786190476190477 +++
2.07 12:10:14:59 Нийт:64 X:32 W:32 3.759375000000001 +++
25.93 12:10:15:41 Нийт:65 X:32 W:33 4.100461538461539 +++
14.28 12:10:16:14 Нийт:66 X:32 W:34 4.25469696969697 +++
1.31 12:10:16:28 Нийт:67 X:33 W:34 4.210746268656717 ---
1.4 12:10:16:43 Нийт:68 X:34 W:34 4.169411764705882 ---
1.61 12:10:16:58 Нийт:69 X:35 W:34 4.13231884057971 ---
6.04 12:10:17:23 Нийт:70 X:35 W:35 4.159571428571429 +++
3.7 12:10:18:7 Нийт:1 X:0 W:1 3.7 +++
1.6 12:10:18:22 Нийт:2 X:1 W:1 2.6500000000000004 ---
4.1 12:10:21:26 Нийт:1 X:0 W:1 4.1 +++
3.02 12:10:21:45 Нийт:2 X:0 W:2 3.5599999999999996 +++
1 12:10:21:56 Нийт:3 X:1 W:2 2.7066666666666666 ---
1.09 12:10:22:8 Нийт:4 X:2 W:2 2.3024999999999998 ---
1.05 12:10:22:20 Нийт:5 X:3 W:2 2.052 ---
4.69 12:10:22:43 Нийт:6 X:3 W:3 2.4916666666666667 +++
3.77 12:10:23:4 Нийт:7 X:3 W:4 2.674285714285714 +++
2.18 12:10:23:21 Нийт:8 X:3 W:5 2.6125 +++
8.6 12:10:23:49 Нийт:9 X:3 W:6 3.2777777777777777 +++
6.99 12:10:24:15 Нийт:10 X:3 W:7 3.649 +++
1.17 12:10:24:28 Нийт:11 X:4 W:7 3.423636363636364 ---
1.24 12:10:24:42 Нийт:12 X:5 W:7 3.241666666666667 ---
1.3 12:10:24:56 Нийт:13 X:6 W:7 3.0923076923076924 ---
11.93 12:10:25:28 Нийт:14 X:6 W:8 3.7235714285714288 +++
2.29 12:10:25:45 Нийт:15 X:6 W:9 3.628 +++
2.26 12:10:26:3 Нийт:16 X:6 W:10 3.5425 +++
1 12:10:26:13 Нийт:17 X:7 W:10 3.3929411764705883 ---
2.9 12:10:26:33 Нийт:18 X:7 W:11 3.3655555555555554 +++
6.13 12:10:26:58 Нийт:19 X:7 W:12 3.511052631578947 +++
1.04 12:10:27:9 Нийт:20 X:8 W:12 3.3875 ---
1.86 12:10:27:26 Нийт:21 X:9 W:12 3.314761904761905 ---
1.4 12:10:27:40 Нийт:22 X:10 W:12 3.227727272727273 ---
1.15 12:10:27:53 Нийт:23 X:11 W:12 3.1373913043478265 ---
1.09 12:10:28:6 Нийт:24 X:12 W:12 3.052083333333334 ---
2.88 12:10:28:25 Нийт:25 X:12 W:13 3.0452000000000004 +++
1.02 12:10:28:36 Нийт:26 X:13 W:13 2.9673076923076924 ---
1.6 12:10:28:52 Нийт:27 X:14 W:13 2.9166666666666665 ---
1.25 12:10:29:6 Нийт:28 X:15 W:13 2.857142857142857 ---
2.51 12:10:29:24 Нийт:29 X:15 W:14 2.8451724137931036 +++
2.27 12:10:29:42 Нийт:30 X:15 W:15 2.826 +++
1.72 12:10:29:57 Нийт:31 X:16 W:15 2.7903225806451615 ---
1.15 12:10:30:10 Нийт:32 X:17 W:15 2.7390625 ---
4.82 12:10:30:33 Нийт:33 X:17 W:16 2.8021212121212122 +++
2.85 12:10:30:52 Нийт:34 X:17 W:17 2.8035294117647056 +++
7.03 12:10:31:19 Нийт:35 X:17 W:18 2.924285714285714 +++
1.93 12:10:31:35 Нийт:36 X:18 W:18 2.8966666666666665 ---
8.03 12:10:32:2 Нийт:37 X:18 W:19 3.0354054054054056 +++
1 12:10:32:13 Нийт:38 X:19 W:19 2.981842105263158 ---
1.04 12:10:32:25 Нийт:39 X:20 W:19 2.9320512820512823 ---
1.35 12:10:32:40 Нийт:40 X:21 W:19 2.8925 ---
4.17 12:10:33:1 Нийт:41 X:21 W:20 2.923658536585366 +++
20.34 12:10:33:39 Нийт:42 X:21 W:21 3.3383333333333334 +++
10.44 12:10:34:9 Нийт:43 X:21 W:22 3.5034883720930234 +++
2.81 12:10:34:28 Нийт:44 X:21 W:23 3.487727272727273 +++
1.69 12:10:34:44 Нийт:45 X:22 W:23 3.447777777777778 ---
1.56 12:10:35:0 Нийт:46 X:23 W:23 3.406739130434783 ---
1 12:10:35:10 Нийт:47 X:24 W:23 3.3555319148936174 ---
8.15 12:10:35:39 Нийт:48 X:24 W:24 3.455416666666667 +++
1.52 12:10:35:53 Нийт:49 X:25 W:24 3.415918367346939 ---
1 12:10:36:3 Нийт:50 X:26 W:24 3.3676000000000004 ---
1.01 12:10:36:14 Нийт:51 X:27 W:24 3.321372549019608 ---
3.29 12:10:36:34 Нийт:52 X:27 W:25 3.3207692307692307 +++
2.81 12:10:36:54 Нийт:53 X:27 W:26 3.3111320754716984 +++
3.45 12:10:37:14 Нийт:54 X:27 W:27 3.3137037037037036 +++
1.21 12:10:37:27 Нийт:55 X:28 W:27 3.2754545454545454 ---
2.72 12:10:37:47 Нийт:56 X:28 W:28 3.2655357142857144 +++
2.46 12:10:38:4 Нийт:57 X:28 W:29 3.25140350877193 +++
25.65 12:10:38:46 Нийт:58 X:28 W:30 3.637586206896552 +++
11.19 12:10:39:17 Нийт:59 X:28 W:31 3.7655932203389835 +++
1.28 12:10:39:31 Нийт:60 X:29 W:31 3.724166666666667 ---
3.42 12:10:39:51 Нийт:61 X:29 W:32 3.7191803278688527 +++
3.37 12:10:40:12 Нийт:62 X:29 W:33 3.7135483870967745 +++
3.58 12:10:40:32 Нийт:63 X:29 W:34 3.7114285714285717 +++
1.16 12:10:40:45 Нийт:64 X:30 W:34 3.6715625000000003 ---
1.03 12:10:40:57 Нийт:65 X:31 W:34 3.6309230769230774 ---
5.7 12:10:41:21 Нийт:66 X:31 W:35 3.6622727272727276 +++
1.2 12:10:41:34 Нийт:67 X:32 W:35 3.6255223880597014 ---
2.55 12:10:41:53 Нийт:68 X:32 W:36 3.6097058823529413 +++
2.46 12:10:42:11 Нийт:69 X:32 W:37 3.59304347826087 +++
2.86 12:10:42:30 Нийт:70 X:32 W:38 3.582571428571429 +++
1.71 12:10:42:46 Нийт:71 X:33 W:38 3.556197183098592 ---
11.06 12:10:43:17 Нийт:72 X:33 W:39 3.660416666666667 +++
10.28 12:10:43:46 Нийт:73 X:33 W:40 3.7510958904109586 +++
2.11 12:10:44:6 Нийт:74 X:33 W:41 3.728918918918919 +++
1.7 12:10:44:19 Нийт:75 X:34 W:41 3.7018666666666666 ---
3.72 12:10:44:41 Нийт:76 X:34 W:42 3.702105263157895 +++
13.9 12:10:45:14 Нийт:77 X:34 W:43 3.8345454545454545 +++
1.45 12:10:45:30 Нийт:78 X:35 W:43 3.803974358974359 ---
1.16 12:10:45:42 Нийт:79 X:36 W:43 3.7705063291139242 ---
2.56 12:10:46:0 Нийт:80 X:36 W:44 3.755375 +++
1.1 12:10:46:13 Нийт:81 X:37 W:44 3.722592592592593 ---
4.77 12:10:46:35 Нийт:82 X:37 W:45 3.7353658536585366 +++
25.7 12:10:47:17 Нийт:83 X:37 W:46 4 +++
7.75 12:10:47:44 Нийт:84 X:37 W:47 4.044642857142857 +++
1.48 12:10:47:59 Нийт:85 X:38 W:47 4.0144705882352945 ---
1.26 12:10:48:13 Нийт:86 X:39 W:47 3.982441860465116 ---
1.32 12:10:48:27 Нийт:87 X:40 W:47 3.95183908045977 ---
2 12:10:48:45 Нийт:88 X:40 W:48 3.929659090909091 +++
1.48 12:10:48:59 Нийт:89 X:41 W:48 3.9021348314606743 ---
1.99 12:10:49:16 Нийт:90 X:42 W:48 3.8808888888888893 ---
1.7 12:10:49:32 Нийт:91 X:43 W:48 3.8569230769230773 ---
2.6 12:10:49:50 Нийт:92 X:43 W:49 3.843260869565218 +++
1.03 12:10:50:2 Нийт:93 X:44 W:49 3.813010752688172 ---
3.01 12:10:50:21 Нийт:94 X:44 W:50 3.8044680851063832 +++
3.32 12:10:50:42 Нийт:95 X:44 W:51 3.7993684210526317 +++
10.05 12:10:51:11 Нийт:96 X:44 W:52 3.864479166666667 +++
1.88 12:10:51:28 Нийт:97 X:45 W:52 3.844020618556701 ---
2.27 12:10:51:46 Нийт:98 X:45 W:53 3.827959183673469 +++
8.43 12:10:52:13 Нийт:99 X:45 W:54 3.8744444444444444 +++
4.81 12:10:52:36 Нийт:100 X:45 W:55 3.8838 +++
5.95 12:10:53:1 Нийт:101 X:45 W:56 3.904257425742574 +++
1 12:10:53:11 Нийт:102 X:46 W:56 3.87578431372549 ---
1.04 12:10:53:23 Нийт:103 X:47 W:56 3.848252427184466 ---
5.14 12:10:53:46 Нийт:104 X:47 W:57 3.860673076923077 +++
1.77 12:10:54:2 Нийт:105 X:48 W:57 3.8407619047619046 ---
1.78 12:10:54:19 Нийт:106 X:49 W:57 3.8213207547169805 ---
1.93 12:10:54:35 Нийт:107 X:50 W:57 3.8036448598130836 ---
2.16 12:10:54:53 Нийт:108 X:50 W:58 3.788425925925926 +++
1.93 12:10:55:10 Нийт:109 X:51 W:58 3.771376146788991 ---
25.43 12:10:55:51 Нийт:110 X:51 W:59 3.968272727272727 +++
2.99 12:10:56:11 Нийт:111 X:51 W:60 3.9594594594594597 +++
34.18 12:10:56:58 Нийт:112 X:51 W:61 4.229285714285714 +++
2.08 12:10:57:19 Нийт:113 X:51 W:62 4.210265486725664 +++
1.12 12:10:57:37 Нийт:114 X:52 W:62 4.183157894736842 ---
1.25 12:10:57:52 Нийт:115 X:53 W:62 4.157652173913044 ---
3.09 12:10:58:12 Нийт:116 X:53 W:63 4.148448275862068 +++
1.78 12:10:58:17 Нийт:117 X:54 W:63 4.128205128205128 ---
1.11 12:10:58:32 Нийт:118 X:55 W:63 4.102627118644067 ---
3.4 12:10:59:6 Нийт:119 X:55 W:64 4.09672268907563 +++
13.13 12:10:59:33 Нийт:120 X:55 W:65 4.172 +++
3.18 12:10:59:49 Нийт:121 X:55 W:66 4.163801652892562 +++
1.53 12:10:59:58 Нийт:122 X:56 W:66 4.142213114754098 ---
