9.61 12:21:20:28 Нийт:115 X:29 W:29 1.95 +++
1.83 12:21:20:44 Нийт:117 X:30 W:29 1.93 ---
1.93 12:21:21:1 Нийт:119 X:31 W:29 1.91 ---
1.12 12:21:21:14 Нийт:121 X:32 W:29 1.89 ---
5.01 12:21:21:37 Нийт:123 X:32 W:30 1.9 +++
2.12 12:21:21:55 Нийт:125 X:32 W:31 1.89 +++
2.58 12:21:22:13 Нийт:127 X:32 W:32 1.88 +++
1.16 12:21:22:26 Нийт:129 X:33 W:32 1.86 ---
1.12 12:21:22:39 Нийт:131 X:34 W:32 1.84 ---
1.02 12:21:22:51 Нийт:133 X:35 W:32 1.82 ---
3.86 12:21:23:12 Нийт:135 X:35 W:33 1.82 +++
1.06 12:21:23:24 Нийт:137 X:36 W:33 1.8 ---
3.55 12:21:23:45 Нийт:139 X:36 W:34 1.8 +++
2.44 12:21:24:3 Нийт:141 X:36 W:35 1.79 +++
3.84 12:21:24:24 Нийт:143 X:36 W:36 1.79 +++
3.17 12:21:24:44 Нийт:145 X:36 W:37 1.79 +++
7.65 12:21:25:11 Нийт:147 X:36 W:38 1.82 +++
1.36 12:21:25:26 Нийт:149 X:37 W:38 1.8 ---
3.42 12:21:25:46 Нийт:151 X:37 W:39 1.8 +++
2.87 12:21:26:5 Нийт:153 X:37 W:40 1.8 +++
1.25 12:21:26:19 Нийт:155 X:38 W:40 1.78 ---
1.44 12:21:26:34 Нийт:157 X:39 W:40 1.77 ---
3.02 12:21:26:53 Нийт:159 X:39 W:41 1.76 +++
3.44 12:21:27:14 Нийт:161 X:39 W:42 1.76 +++
1.75 12:21:27:30 Нийт:163 X:40 W:42 1.75 ---
1.74 12:21:27:46 Нийт:165 X:41 W:42 1.74 ---
1.16 12:21:27:59 Нийт:167 X:42 W:42 1.73 ---
5.41 12:21:28:23 Нийт:169 X:42 W:43 1.74 +++
4.23 12:21:28:45 Нийт:171 X:42 W:44 1.74 +++
6.04 12:21:29:9 Нийт:173 X:42 W:45 1.76 +++
6.74 12:21:29:35 Нийт:175 X:42 W:46 1.78 +++
7.97 12:21:30:2 Нийт:177 X:42 W:47 1.8 +++
1.67 12:21:30:18 Нийт:179 X:43 W:47 1.79 ---
1.5 12:21:30:33 Нийт:181 X:44 W:47 1.78 ---
5.33 12:21:30:57 Нийт:183 X:44 W:48 1.79 +++
